4	120	1
5	99	3.5
5	124	1
5	138	1
5	21	3
5	106	1
5	129	3.5
5	20	1
5	49	1
5	108	4
5	81	2.5
5	1	3
5	10	5
5	2	3
5	121	3.5
5	75	4.5
5	88	3.5
5	109	2
5	30	2
5	71	1
5	11	5
5	125	5
5	77	5
5	137	3
5	6	2
5	97	3
5	65	4.5
5	85	5
5	143	3
5	36	3.5
5	73	5
5	72	4.5
5	117	1
5	122	2
5	41	5
5	62	4
5	5	3
5	56	4.5
5	76	1
5	38	3
5	130	4
5	15	5
5	128	5
5	68	1
5	127	2
5	39	3.5
5	3	3
5	105	1
5	135	5
5	51	4
5	140	4
5	139	1
5	148	4.5
5	61	1
5	92	3.5
5	118	3.5
5	59	3
5	78	3.5
5	119	5
5	95	3.5
5	29	1
5	24	2
5	8	4
5	64	4
5	4	2.5
5	26	2
5	55	3
5	35	2
5	33	3.5
5	113	1
5	63	3.5
5	17	3
5	89	2
5	60	1
6	99	3.5
6	53	4
6	3	3
6	98	3.5
6	94	4
6	7	5
6	38	4.5
6	2	3
6	27	4
6	11	4
6	43	3.5
6	128	4.5
6	32	4
6	33	4
6	100	4.5
6	34	4
6	74	4
6	6	5
6	56	4
6	9	4
6	141	4.5
6	22	4
6	26	2.5
6	88	3
6	24	3.5
6	65	4.5
6	61	3
6	77	3.5
6	16	4.5
6	125	4.5
6	118	4
6	142	3
6	58	5
6	126	4.5
6	42	4
6	75	4
6	108	4
6	5	3
6	35	4
6	55	3.5
6	95	3
6	12	3.5
6	124	3
6	71	3
6	129	3.5
6	73	5
6	148	4
6	17	4
6	45	3
6	41	5
6	76	3
6	31	3
6	36	4.5
6	62	4
6	60	3
6	66	5
6	30	3.5
7	103	3
7	15	3.5
7	16	2
7	112	2
7	99	2
7	119	4
7	69	2
7	55	2
7	148	4
7	81	4
7	64	2
7	121	3
7	135	4.5
7	133	2
7	74	3
7	102	3
7	48	3
7	117	3
7	13	1
7	5	4
7	22	3.5
7	53	4
7	7	4
7	35	4
7	67	3
7	9	2
7	4	2
7	130	5
7	62	4
7	137	3.5
7	80	4
7	26	1
7	58	4
7	27	3
7	85	4
7	44	3
7	59	3
7	146	2
7	126	3
7	57	2
7	51	4
7	140	4
7	108	3
7	84	4
7	36	2
7	75	3.5
7	14	3
7	10	3.5
7	39	3
7	125	3
7	24	4
7	20	3
7	17	2
7	6	4
7	83	3
7	111	1
7	115	2.5
7	1	3
7	110	3
7	3	2
7	25	4
7	60	3.5
7	139	3
7	12	1.5
7	65	3.5
7	90	1
7	11	2.5
7	76	3
7	21	3
7	45	2
7	89	3
7	66	3
7	70	2
7	145	2
7	105	3.5
7	150	2
7	118	3
7	128	3
7	33	2
7	82	3
7	73	5
7	71	2
7	95	4
7	38	2
7	87	3
7	41	4.5
7	8	3
7	88	4
8	109	3
8	40	3
8	106	5
8	105	3
8	127	1
8	125	5
8	45	2
8	36	4
8	143	4
8	113	5
8	75	5
8	121	4
8	53	3
8	35	5
8	94	1
8	69	1
8	46	2
8	93	1
8	54	1
8	71	4
8	2	2
8	81	5
8	27	4
8	67	1
8	146	1
8	6	5
8	21	5
8	66	5
8	5	1
8	7	5
8	88	3
8	148	5
8	33	2
8	108	1
8	55	5
8	63	2
8	65	4
8	114	2
8	41	5
8	8	3
8	77	1
8	116	4
8	110	4
8	95	1
8	99	5
8	76	4
8	130	4
8	49	1
8	38	5
8	82	1
8	29	3
8	124	5
8	129	2
8	90	5
8	56	5
9	130	4.5
9	117	3
9	106	5
9	48	4
9	66	5
9	29	4
9	87	4
9	121	4.5
9	69	4
9	84	2
9	85	4
9	80	3.5
9	64	4.5
9	111	2.5
9	61	4
9	128	4
9	63	1
9	103	5
9	71	3
9	140	5
9	2	5
9	134	4.5
9	73	5
9	62	4
9	21	4
9	112	3.5
9	95	4
9	72	5
9	75	4
9	148	4
9	39	5
9	8	5
9	45	3.5
9	41	3
9	25	3
9	12	3
9	15	4
9	1	4
9	56	5
9	124	2.5
9	137	3.5
9	51	4
9	57	3.5
9	120	3.5
9	76	2
9	78	3
9	44	3.5
9	105	4
9	82	3
9	36	5
9	92	3.5
9	53	5
9	113	4
9	60	4
9	59	3.5
9	27	4
9	3	4
9	131	4
9	88	5
9	119	5
9	141	5
9	144	4.5
9	65	4
9	67	3.5
9	40	5
